"","optimal_cutoff","optimal_SUVcutoff","acc","rmse","f1","auc","sens","spec","fnr","fpr","plr","nlr"
"4088",0.422,6.1725374837199,0.9,0.312393587549825,0.833333333333333,0.88034188034188,0.769230769230769,0.962962962962963,0.230769230769231,0.0370370370370371,20.7692307692307,0.239644970414201
"4089",0.3825,5.74708072017063,0.9,0.312885693297359,0.777777777777778,0.924731182795699,0.777777777777778,0.935483870967742,0.222222222222222,0.0645161290322581,12.0555555555555,0.237547892720307
"4090",0.2065,3.60213098407892,0.825,0.382071787598735,0.787878787878788,0.876373626373626,0.928571428571429,0.769230769230769,0.0714285714285714,0.230769230769231,4.02380952380952,0.0928571428571428
"4091",0.542,6.1317601788453,0.825,0.401392521101592,0.631578947368421,0.736666666666667,0.6,0.9,0.4,0.1,6,0.444444444444444
"4092",0.3035,4.93109946625221,0.875,0.335549233467509,0.761904761904762,0.802507836990596,0.727272727272727,0.931034482758621,0.272727272727273,0.0689655172413793,10.5454545454545,0.292929292929293
"4093",0.692,8.39375995305617,0.9,0.320009840282734,0.818181818181818,0.922619047619048,0.75,0.964285714285714,0.25,0.0357142857142857,21,0.259259259259259
"4094",0.146,2.60393306465771,0.775,0.391441317014623,0.727272727272727,0.849002849002849,0.923076923076923,0.703703703703704,0.0769230769230769,0.296296296296296,3.11538461538462,0.109311740890688
"4095",0.1265,2.34774153085202,0.775,0.409997191673225,0.769230769230769,0.859375,0.9375,0.666666666666667,0.0625,0.333333333333333,2.8125,0.09375
"4096",0.796,9.54684240616384,0.875,0.363257127541088,0.615384615384615,0.795698924731183,0.444444444444444,1,0.555555555555556,0,Inf,0.555555555555556
"4097",0.177,2.85103554056795,0.75,0.398521143444036,0.545454545454545,0.6953125,0.75,0.75,0.25,0.25,3,0.333333333333333
"4098",0.1865,3.45047266775854,0.825,0.394817663394708,0.758620689655172,0.837606837606838,0.846153846153846,0.814814814814815,0.153846153846154,0.185185185185185,4.56923076923077,0.188811188811189
"4099",0.156,2.64903532887331,0.825,0.350627189835269,0.72,0.81974921630094,0.818181818181818,0.827586206896552,0.181818181818182,0.172413793103448,4.74545454545455,0.21969696969697
"4100",0.296,4.15031227088094,0.825,0.373457930067956,0.695652173913043,0.871666666666667,0.8,0.833333333333333,0.2,0.166666666666667,4.8,0.24
"4101",0.3205,5.0259957672361,0.9,0.327472683946285,0.857142857142857,0.907967032967033,0.857142857142857,0.923076923076923,0.142857142857143,0.0769230769230769,11.1428571428571,0.154761904761905
"4102",0.129,2.57821080445915,0.85,0.408158047213767,0.85,0.881313131313131,0.944444444444444,0.772727272727273,0.0555555555555556,0.227272727272727,4.15555555555556,0.0718954248366013
"4103",0.147,2.56102359759934,0.75,0.386762816189441,0.666666666666667,0.819940476190476,0.833333333333333,0.714285714285714,0.166666666666667,0.285714285714286,2.91666666666667,0.233333333333333
"4104",0.7075,8.39282663726098,0.9,0.327844580950521,0.777777777777778,0.873333333333333,0.7,0.966666666666667,0.3,0.0333333333333333,21,0.310344827586207
"4105",0.5535,6.94861504169759,0.9,0.329032198612138,0.75,0.851254480286738,0.666666666666667,0.967741935483871,0.333333333333333,0.032258064516129,20.6666666666667,0.344444444444444
"4106",0.1265,2.76240463771727,0.775,0.45178820892419,0.689655172413793,0.791208791208791,0.714285714285714,0.807692307692308,0.285714285714286,0.192307692307692,3.71428571428571,0.353741496598639
"4107",0.1275,2.29867137253978,0.675,0.443213089780426,0.628571428571429,0.780564263322884,1,0.551724137931034,0,0.448275862068966,2.23076923076923,0
"4108",0.185,2.65666768778458,0.875,0.298770963891405,0.8,0.953333333333333,1,0.833333333333333,0,0.166666666666667,6,0
"4109",0.728,7.23501725275204,0.825,0.410266586845435,0.695652173913043,0.84077380952381,0.666666666666667,0.892857142857143,0.333333333333333,0.107142857142857,6.22222222222222,0.373333333333333
"4110",0.541,6.94175295351174,0.975,0.25416974967039,0.888888888888889,0.971428571428571,0.8,1,0.2,0,Inf,0.2
"4111",0.226,3.96482970061724,0.85,0.362184589067985,0.75,0.883928571428571,0.75,0.892857142857143,0.25,0.107142857142857,7,0.28
"4112",0.3265,5.02713331741353,0.875,0.338881793930575,0.736842105263158,0.909090909090909,0.636363636363636,0.96551724137931,0.363636363636364,0.0344827586206896,18.4545454545455,0.376623376623377
"4113",0.1075,2.25364175682147,0.65,0.437270459380636,0.588235294117647,0.746438746438746,0.769230769230769,0.592592592592593,0.230769230769231,0.407407407407407,1.88811188811189,0.389423076923077
"4114",0.1875,4.11204439597445,0.75,0.463530008369601,0.642857142857143,0.713333333333333,0.6,0.84,0.4,0.16,3.75,0.476190476190476
"4115",0.158,2.80036445028602,0.8,0.388482478776703,0.692307692307692,0.838557993730408,0.818181818181818,0.793103448275862,0.181818181818182,0.206896551724138,3.95454545454546,0.229249011857707
"4116",0.345,4.9528881864026,0.9,0.331323196695213,0.833333333333333,0.904761904761905,0.833333333333333,0.928571428571429,0.166666666666667,0.0714285714285714,11.6666666666667,0.179487179487179
"4117",0.164,3.30219643748711,0.8,0.417207668657204,0.733333333333333,0.81043956043956,0.785714285714286,0.807692307692308,0.214285714285714,0.192307692307692,4.08571428571429,0.26530612244898
"4118",0.145,2.25055604482691,0.8,0.350253064718159,0.692307692307692,0.861666666666667,0.9,0.766666666666667,0.1,0.233333333333333,3.85714285714286,0.130434782608696
"4119",0.418,4.95243364389459,0.8,0.397541489461391,0.5,0.75974025974026,0.571428571428571,0.848484848484849,0.428571428571429,0.151515151515151,3.77142857142857,0.505102040816327
