"","optimal_cutoff","optimal_SUVcutoff","acc","rmse","f1","auc","sens","spec","fnr","fpr","plr","nlr"
"888",0.3605,8.02595187199615,0.9,0.332055497782255,0.666666666666667,0.86,0.6,0.96,0.4,0.04,15,0.416666666666667
"889",0.2355,6.51556553564222,0.833333333333333,0.385311625448583,0.761904761904762,0.915343915343915,0.888888888888889,0.80952380952381,0.111111111111111,0.19047619047619,4.66666666666667,0.137254901960784
"890",0.282,7.51791008000058,0.733333333333333,0.414848099718825,0.666666666666667,0.8075,0.8,0.7,0.2,0.3,2.66666666666667,0.285714285714286
"891",0.2195,7.07404307921914,0.766666666666667,0.462306654733799,0.740740740740741,0.8125,0.833333333333333,0.722222222222222,0.166666666666667,0.277777777777778,3,0.230769230769231
"892",0.292,7.51294656823656,0.866666666666667,0.370292788329978,0.75,0.897727272727273,0.75,0.909090909090909,0.25,0.0909090909090909,8.25,0.275
"893",0.1435,6.21009109276096,0.766666666666667,0.445952234263649,0.666666666666667,0.785714285714286,0.777777777777778,0.761904761904762,0.222222222222222,0.238095238095238,3.26666666666667,0.291666666666667
"894",0.269,7.53357898979521,0.766666666666667,0.480664051410736,0.740740740740741,0.748803827751196,0.909090909090909,0.684210526315789,0.0909090909090909,0.315789473684211,2.87878787878788,0.132867132867133
"895",0.2725,7.51112181694391,0.8,0.411938589637067,0.75,0.8525,0.9,0.75,0.1,0.25,3.6,0.133333333333333
"896",0.289,7.51187427854086,0.833333333333333,0.380871868261574,0.705882352941177,0.855113636363636,0.75,0.863636363636364,0.25,0.136363636363636,5.5,0.289473684210526
"897",0.236,6.51712009801537,0.766666666666667,0.403820437893349,0.758620689655172,0.87799043062201,1,0.631578947368421,0,0.368421052631579,2.71428571428571,0
"898",0.665,10.4814280789523,0.9,0.32271356918501,0.727272727272727,0.932,0.8,0.92,0.2,0.08,10,0.217391304347826
"899",0.511,8.49916376467926,0.8,0.4202513834618,0.666666666666667,0.850931677018634,0.857142857142857,0.782608695652174,0.142857142857143,0.217391304347826,3.94285714285714,0.182539682539683
"900",0.273,7.51903952494789,0.733333333333333,0.412457134771559,0.636363636363636,0.76,0.7,0.75,0.3,0.25,2.8,0.4
"901",0.283,7.52292425765626,0.8,0.399753955743547,0.75,0.855,0.9,0.75,0.1,0.25,3.6,0.133333333333333
"902",0.2065,6.53490422699798,0.733333333333333,0.388445811123036,0.636363636363636,0.84375,0.875,0.681818181818182,0.125,0.318181818181818,2.75,0.183333333333333
"903",0.2585,6.50861613388156,0.8,0.367754157387072,0.727272727272727,0.928977272727273,1,0.727272727272727,0,0.272727272727273,3.66666666666667,0
"904",0.2795,7.51477755182194,0.8,0.421916726814943,0.75,0.79,0.9,0.75,0.1,0.25,3.6,0.133333333333333
"905",0.2565,7.51322405048019,0.833333333333333,0.426335872894863,0.814814814814815,0.854166666666667,0.916666666666667,0.777777777777778,0.0833333333333334,0.222222222222222,4.125,0.107142857142857
"906",0.188,6.53525202351651,0.833333333333333,0.410005511479264,0.814814814814815,0.866028708133971,1,0.736842105263158,0,0.263157894736842,3.8,0
"907",0.109,6.56317832095764,0.666666666666667,0.489089048632501,0.583333333333333,0.69377990430622,0.636363636363636,0.684210526315789,0.363636363636364,0.315789473684211,2.01515151515152,0.531468531468531
"908",0.2315,7.5243252094295,0.866666666666667,0.464879288153644,0.857142857142857,0.895089285714286,0.857142857142857,0.875,0.142857142857143,0.125,6.85714285714286,0.163265306122449
"909",0.414,9.50625428363094,0.9,0.353823271911469,0.823529411764706,0.87037037037037,0.777777777777778,0.952380952380952,0.222222222222222,0.0476190476190477,16.3333333333333,0.233333333333333
"910",0.2945,7.51637038698211,0.666666666666667,0.428369631610877,0.615384615384615,0.7175,0.8,0.6,0.2,0.4,2,0.333333333333333
"911",0.2785,7.50454333850108,0.9,0.395975273771518,0.869565217391304,0.921052631578947,0.909090909090909,0.894736842105263,0.0909090909090909,0.105263157894737,8.63636363636364,0.101604278074866
