"","acc","rmse","f1","sens","spec","fnr","fpr","plr","nlr","best_lambda","FDG_SUV_PT","ADC_PT","FDG_SUV","ADC","FDG_LA","FDG_SA"
"3631",0.647058823529412,0.444730298240359,0.4,0.333333333333333,0.692307692307692,0.666666666666667,0.307692307692308,1.08333333333333,0.962962962962963,0.0671960707882346,0,0,0.0637449311122296,0,0,0.280393913120888
"3632",0.882352941176471,0.391317397367735,0.857142857142857,0.857142857142857,0.9,0.142857142857143,0.1,8.57142857142857,0.158730158730159,0.0671960707882346,0,0,0.100294316528494,0,0,0.20422539835193
"3633",0.647058823529412,0.403010937371803,0.625,0.833333333333333,0.857142857142857,0.166666666666667,0.142857142857143,5.83333333333333,0.194444444444444,0.0671960707882346,0,-0.000307611165293053,0.13232263475608,0,0,0.207672432600929
"3634",0.647058823529412,0.475440359881812,0.666666666666667,0.6,0.555555555555556,0.4,0.444444444444444,1.35,0.72,0.0671960707882346,-0.0137813399512068,-0.00132391175510274,0.0879272751834817,0,0,0.256961295008337
"3635",0.823529411764706,0.378141750880194,0.8,1,1,0,0,Inf,0,0.0671960707882346,0,0,0.0337016415759863,0,0,0.238653111236845
"3636",0.705882352941177,0.347825862555963,0.666666666666667,0.833333333333333,0.875,0.166666666666667,0.125,6.66666666666667,0.19047619047619,0.0671960707882346,0,-0.00022265791675285,0.0361927333170124,-0.00032165075027171,0,0.217425276664429
"3637",0.647058823529412,0.418458134367814,0.625,1,1,0,0,Inf,0,0.0671960707882346,0,0,0.0697090592454076,-0.0018567329172244,0,0.168343024661469
"3638",0.823529411764706,0.386473010095056,0.727272727272727,0.666666666666667,0.833333333333333,0.333333333333333,0.166666666666667,4,0.4,0.0671960707882346,0,-0.00034274741611238,0.143127268553641,0,0.0357289789177951,0.148840888353349
"3639",0.352941176470588,0.58485846971719,0.352941176470588,0.75,0.75,0.25,0.25,3,0.333333333333333,0.0671960707882346,0,0,0,0,0,0.517573409443356
"3640",0.764705882352941,0.421050152707563,0.714285714285714,0.714285714285714,0.8,0.285714285714286,0.2,3.57142857142857,0.357142857142857,0.0671960707882346,0,0,0.0802960656238894,0,0,0.219595129207641
"3641",0.647058823529412,0.469848072646578,0.4,0.4,0.75,0.6,0.25,1.6,0.8,0.0671960707882346,0,0,0.161319944719853,0,0,0.194809802019331
"3642",0.647058823529412,0.460195227108029,0.625,0.714285714285714,0.75,0.285714285714286,0.25,2.85714285714286,0.380952380952381,0.0671960707882346,0,0,0.154639522952878,0,0,0.168741456741462
"3643",0.705882352941177,0.401009898541209,0.615384615384615,0.666666666666667,0.8,0.333333333333333,0.2,3.33333333333333,0.416666666666667,0.0671960707882346,0,0,0.0544190125968459,0,0,0.200247403190945
"3644",0.764705882352941,0.402173225759285,0.75,1,1,0,0,Inf,0,0.0671960707882346,0,0,0.252057223234819,0,0,0
"3645",0.764705882352941,0.39463626547945,0.666666666666667,0.666666666666667,0.818181818181818,0.333333333333333,0.181818181818182,3.66666666666667,0.407407407407407,0.0671960707882346,0,0,0.0991611815410519,0,0,0.208524320763917
"3646",0.529411764705882,0.442087767013825,0.428571428571429,0.5,0.666666666666667,0.5,0.333333333333333,1.5,0.75,0.0671960707882346,-0.0115962522537811,-0.00135972681523904,0.0755995006700416,0,0,0.220494035557734
"3647",0.764705882352941,0.413127260233385,0.75,0.857142857142857,0.875,0.142857142857143,0.125,6.85714285714286,0.163265306122449,0.0671960707882346,0,0,0.180057668516681,0,0.0143901969791434,0.0933790674052636
"3648",0.647058823529412,0.419999246818723,0.5,0.75,0.888888888888889,0.25,0.111111111111111,6.75,0.28125,0.0671960707882346,0,-0.00080194593259895,0.11503612354458,-0.000208638761171731,0,0.158784627558284
"3649",0.705882352941177,0.38102412989278,0.615384615384615,0.8,0.888888888888889,0.2,0.111111111111111,7.2,0.225,0.0671960707882346,0,0,0.109953482384566,-0.000161250712140076,0,0.166134056725833
"3650",0.764705882352941,0.413910260074116,0.714285714285714,0.833333333333333,0.888888888888889,0.166666666666667,0.111111111111111,7.5,0.1875,0.0671960707882346,0,0,0.124439162452457,0,0,0.202762159732112
"3651",0.823529411764706,0.392091201004774,0.727272727272727,0.666666666666667,0.833333333333333,0.333333333333333,0.166666666666667,4,0.4,0.0671960707882346,0,-0.000393537906041067,0.10624711385253,0,0,0.159993817762102
"3652",0.647058823529412,0.44834494307549,0.625,1,1,0,0,Inf,0,0.0671960707882346,0,0,0,0,0,0.367262163937278
"3653",0.588235294117647,0.431689697285213,0.588235294117647,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,2.5,0.4,0.0671960707882346,0,-0.000553518426376117,0.0253554078308994,0,0,0.254626264188915
"3654",0.588235294117647,0.454079834772383,0.363636363636364,1,1,0,0,Inf,0,0.0671960707882346,0,0,0.092808775761505,-0.000885376591996301,0,0.199630723873876
"3655",0.823529411764706,0.390695095672406,0.769230769230769,0.714285714285714,0.818181818181818,0.285714285714286,0.181818181818182,3.92857142857143,0.349206349206349,0.0671960707882346,0,0,0.11850159370011,0,0,0.136757814256876
